leaf_id,depth,leaf_weight,feature,path_gain,coef_abs,leaf_score,weighted_contribution,seed
0,1,0.24516129032258063,ICD_10,0.0,0.1863114372714874,0.004646387003385674,0.0011391142330881006,1
0,1,0.24516129032258063,ICD_O_3_HISTOLOGY,0.0,0.03945338671734598,0.000983920826158961,0.00024121929931639042,1
0,1,0.24516129032258063,ICD_O_3_SITE,0.0,0.585651832082822,0.014605464382379455,0.0035806944937446404,1
0,1,0.24516129032258063,INITIAL_PATHOLOGIC_DX_YEAR,0.0,2.4632739780469195,0.06143114113116713,0.015060537825705489,1
0,1,0.24516129032258063,OS_MONTHS,0.0,2.0248303066365745,0.05049687425849409,0.012379878850469518,1
0,1,0.24516129032258063,SAMPLE_INITIAL_WEIGHT,0.0,0.28846417702008537,0.0071939555760895165,0.0017636794315574298,1
0,1,0.24516129032258063,SUBMITTED_TUMOR_DX_DAYS_TO,0.0,0.23840998167483496,0.005945663114160818,0.0014576464408910393,1
0,1,0.24516129032258063,TISSUE_SOURCE_SITE,0.0,0.4101585381481836,0.010228869085489251,0.0025077227435393,1
0,1,0.24516129032258063,TUMOR_SITE,0.0,0.16300300856376526,0.00406510234473592,0.0009966057361288061,1
0,1,0.24516129032258063,ETHNICITY,0.0,0.0,0.0,0.0,1
0,1,0.24516129032258063,HISTORY_NEOADJUVANT_TRTYN,0.0,1.9675243548914199,0.04906773156438595,0.012029508383526878,1
0,1,0.24516129032258063,HISTORY_OTHER_MALIGNANCY,0.0,2.0848255378659704,0.05199308440389263,0.01274669166030916,1
0,1,0.24516129032258063,NEW_TUMOR_EVENT_AFTER_INITIAL_TREATMENT,0.0,1.0602399615046552,0.02644113131083264,0.006482341869752518,1
0,1,0.24516129032258063,OCT_EMBEDDED,0.0,0.6608688607199297,0.016481288161160585,0.004040573871768401,1
0,1,0.24516129032258063,PRIMARY_MELANOMA_KNOWN_DX,0.0,1.0176923449740294,0.025380044050876262,0.006222204347956761,1
0,1,0.24516129032258063,PROSPECTIVE_COLLECTION,0.0,0.3008112833985951,0.007501877813428768,0.0018391700445825364,1
0,1,0.24516129032258063,RACE,0.0,1.8663141713892886,0.04654366923025597,0.011410706004836946,1
0,1,0.24516129032258063,RADIATION_TREATMENT_ADJUVANT,0.0,0.5146165301070199,0.012833927923235544,0.0031463823295674233,1
0,1,0.24516129032258063,RETROSPECTIVE_COLLECTION,0.0,0.5208961497871649,0.012990534214804826,0.003184776130081183,1
0,1,0.24516129032258063,SAMPLE_COUNT,0.0,0.0,0.0,0.0,1
0,1,0.24516129032258063,SAMPLE_TYPE,0.0,0.036372388640068226,0.000907084376215958,0.00022238197610455744,1
0,1,0.24516129032258063,SAMPLE_TYPE_ID,0.0,0.16129764841151098,0.004022572678476194,0.000986179108271583,1
0,1,0.24516129032258063,SEX,0.0,0.47550362519952516,0.011858498310924484,0.0029072447471943895,1
0,1,0.24516129032258063,VIAL_NUMBER,0.0,0.3484996198056012,0.008691168550162871,0.0021307380961689618,1
